(title "Pressure Coefficient")
(labels "Position" "Pressure Coefficient")

((xy/key/label "airfoil-wall")
0.0517927	-0.0965839
0.0506663	-0.0967223
0.0495391	-0.0972164
0.048411	-0.0990522
0.047282	-0.10306
0.0461523	-0.108234
0.0450217	-0.112197
0.0438903	-0.113799
0.0427581	-0.113699
0.0416251	-0.113068
0.0404913	-0.112307
0.0393568	-0.111395
0.0382214	-0.110352
0.0370852	-0.109149
0.0359483	-0.107741
0.0348105	-0.106091
0.0336719	-0.104141
0.0325325	-0.101827
0.0313923	-0.0990894
0.0302513	-0.0958597
0.0291095	-0.092048
0.0279669	-0.0875535
0.0268236	-0.0822793
0.0256795	-0.0760978
0.0245347	-0.068856
0.0233893	-0.0604052
0.0222434	-0.050575
0.021097	-0.0391451
0.0199502	-0.0258496
0.0188033	-0.0104054
0.0176564	0.00749938
0.0165098	0.0282505
0.0153637	0.0523118
0.0142186	0.0802364
0.013075	0.112681
0.0119336	0.150415
0.0107951	0.194446
0.00966069	0.245779
0.00853187	0.306734
0.00741069	0.378603
0.0063	0.460259
0.00555459	0.523216
0.00490337	0.586904
0.00433877	0.647454
0.00385643	0.702951
0.00346444	0.751076
0.0031244	0.794775
0.00283109	0.83355
0.00258272	0.866573
0.00237905	0.893386
0.00220173	0.916241
0.00204626	0.935446
0.00190879	0.95132
0.00177764	0.965183
0.00164933	0.977092
0.00152342	0.986461
0.00139984	0.99295
0.00127919	0.996243
0.00116155	0.994865
0.00104717	0.988079
0.000936354	0.974865
0.000829454	0.953845
0.000726745	0.923712
0.000628633	0.882761
0.000535789	0.8295
0.000448536	0.762072
0.00036757	0.679042
0.000293469	0.579202
0.000226659	0.461484
0.0001676	0.324916
0.000116903	0.170156
7.50561e-05	-0.00104034
4.22634e-05	-0.18713
4.22634e-05	-0.18713
1.87657e-05	-0.385732
4.68592e-06	-0.594356
0	-0.810842
4.67004e-06	-1.03236
1.87236e-05	-1.25582
4.22021e-05	-1.47597
7.49773e-05	-1.68666
0.000116808	-1.88335
0.000167481	-2.06239
0.000226505	-2.22178
0.000293264	-2.36092
0.000367312	-2.47912
0.000448239	-2.57727
0.000535463	-2.65667
0.000628272	-2.71902
0.000726324	-2.76657
0.000828997	-2.80139
0.000935887	-2.82509
0.0010467	-2.83946
0.00116107	-2.84596
0.0012787	-2.84538
0.00139933	-2.83926
0.00152282	-2.82877
0.00164871	-2.81467
0.00177707	-2.79769
0.00190833	-2.7786
0.00204581	-2.75737
0.00220124	-2.73139
0.00237847	-2.7006
0.00258206	-2.6648
0.00283033	-2.61996
0.00312352	-2.56674
0.00346343	-2.50761
0.00385527	-2.44352
0.00433743	-2.36874
0.00490182	-2.2891
0.00555334	-2.21095
0.0063	-2.13588
0.00741069	-2.04727
0.00853187	-1.93866
0.00966069	-1.76963
0.0107951	-1.60269
0.0119336	-1.48237
0.013075	-1.38697
0.0142186	-1.3016
0.0153637	-1.22211
0.0165098	-1.14662
0.0176564	-1.07452
0.0188033	-1.0054
0.0199502	-0.939095
0.021097	-0.875469
0.0222434	-0.814468
0.0233893	-0.756102
0.0245347	-0.700429
0.0256795	-0.647532
0.0268236	-0.597561
0.0279669	-0.550658
0.0291095	-0.506989
0.0302513	-0.466658
0.0313923	-0.429685
0.0325325	-0.396045
0.0336719	-0.365572
0.0348105	-0.338035
0.0359483	-0.313139
0.0370852	-0.290581
0.0382214	-0.270063
0.0393568	-0.251352
0.0404913	-0.234281
0.0416251	-0.218724
0.0427581	-0.20456
0.0438903	-0.191672
0.0450217	-0.179927
0.0461523	-0.169205
0.047282	-0.159398
0.048411	-0.150402
0.0495391	-0.142123
0.0506663	-0.134483
0.0517927	-0.127405
0.0529181	-0.12084
0.0540426	-0.114751
0.0551662	-0.109171
0.0562887	-0.104124
0.0574102	-0.0996636
0.0585306	-0.0953824
0.0596498	-0.0907712
0.0607679	-0.0838108
0.0618846	-0.0757157
0.063	-0.0760874
0.063	-0.0760874
0.0618846	-0.0832891
0.0607679	-0.0869782
0.0596498	-0.088141
0.0585306	-0.0897918
0.0574102	-0.0915124
0.0562887	-0.0931005
0.0551662	-0.0944366
0.0540426	-0.0954854
0.0529181	-0.0962156
0.0517927	-0.0965839

